No,CC,GN,NS,BU,FA,LD,BZ,FC,FP,RP,PP,KA,SC,TS,NV,MA,LB,AF,HU,Price,Choice
41423,0,1,4,0,0,0,0,0,0,1,3,0,3,2,0,3,0,3,2,6,0
41424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41425,1,0,0,1,1,3,3,1,4,0,0,1,0,0,3,0,0,0,0,7,0
41426,2,0,0,1,1,2,1,1,1,0,0,1,0,0,1,0,0,0,0,12,0
41427,2,0,0,2,1,3,3,1,4,0,0,2,0,0,2,0,0,0,0,6,1
41428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41429,1,0,4,1,0,0,0,0,0,2,0,2,4,0,1,0,1,3,0,4,0
41430,3,0,1,1,0,0,0,0,0,1,0,2,4,0,2,0,2,1,0,12,0
41431,2,0,1,4,0,0,0,0,0,1,0,1,4,0,1,0,4,2,0,4,1
41432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41433,0,2,0,0,0,2,2,1,3,0,3,0,0,1,0,4,1,0,0,12,0
41434,0,1,0,0,0,1,2,1,1,0,1,0,0,2,0,2,1,0,0,5,1
41435,0,1,0,0,0,1,1,2,4,0,3,0,0,3,0,1,1,0,0,10,0
41436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41437,0,0,0,3,1,0,2,0,4,1,0,0,1,2,0,0,1,0,2,7,1
41438,0,0,0,4,1,0,3,0,4,1,0,0,3,2,0,0,1,0,2,2,0
41439,0,0,0,3,2,0,1,0,2,1,0,0,4,2,0,0,2,0,2,3,0
41440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41441,0,2,2,0,2,3,0,1,0,0,0,1,0,0,0,3,0,3,1,8,0
41442,0,2,2,0,2,2,0,2,0,0,0,1,0,0,0,4,0,3,2,5,0
41443,0,1,3,0,2,1,0,1,0,0,0,2,0,0,0,1,0,1,2,2,0
41444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41445,3,0,1,1,0,1,0,0,0,0,3,0,0,0,2,4,3,0,2,5,0
41446,1,0,4,2,0,2,0,0,0,0,3,0,0,0,3,1,3,0,1,4,1
41447,3,0,2,1,0,2,0,0,0,0,3,0,0,0,3,1,3,0,1,7,0
41448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41449,2,0,0,0,2,0,0,2,0,2,3,2,2,1,2,0,0,0,0,12,0
41450,3,0,0,0,2,0,0,1,0,2,2,1,1,3,3,0,0,0,0,9,0
41451,1,0,0,0,2,0,0,2,0,1,2,1,4,3,3,0,0,0,0,12,0
41452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41453,1,2,4,0,0,3,2,0,2,0,0,2,1,0,0,0,0,2,0,10,0
41454,1,1,5,0,0,1,2,0,3,0,0,2,4,0,0,0,0,1,0,6,1
41455,1,1,5,0,0,3,2,0,2,0,0,1,4,0,0,0,0,3,0,11,0
41456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41457,0,0,0,0,0,0,2,1,3,1,1,0,0,0,1,4,0,1,1,9,0
41458,0,0,0,0,0,0,1,2,3,2,1,0,0,0,3,4,0,2,2,5,1
41459,0,0,0,0,0,0,3,1,1,1,1,0,0,0,1,3,0,3,2,6,0
41460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41461,0,2,1,3,1,0,1,2,0,0,0,0,0,3,1,0,4,0,0,9,0
41462,0,2,2,5,1,0,1,2,0,0,0,0,0,3,2,0,1,0,0,9,0
41463,0,1,5,1,1,0,1,1,0,0,0,0,0,3,1,0,3,0,0,5,1
41464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41465,1,1,0,5,2,3,0,0,0,0,1,0,4,2,0,0,0,0,2,8,0
41466,2,1,0,6,1,1,0,0,0,0,2,0,1,3,0,0,0,0,1,2,1
41467,3,2,0,3,2,2,0,0,0,0,3,0,2,3,0,0,0,0,2,2,0
41468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41469,3,0,0,0,2,0,0,0,1,1,3,1,0,0,0,3,4,1,0,4,1
41470,2,0,0,0,1,0,0,0,4,2,3,2,0,0,0,2,2,3,0,2,0
41471,3,0,0,0,1,0,0,0,2,2,3,2,0,0,0,3,1,3,0,8,0
41472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41473,0,2,0,6,0,3,3,0,0,2,0,0,0,1,3,3,0,2,0,6,0
41474,0,1,0,5,0,3,1,0,0,1,0,0,0,1,3,4,0,1,0,6,0
41475,0,2,0,4,0,1,3,0,0,2,0,0,0,3,2,3,0,3,0,5,0
41476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41477,0,0,4,0,0,0,0,2,1,0,0,1,2,2,0,0,4,2,1,11,0
41478,0,0,3,0,0,0,0,1,4,0,0,2,2,3,0,0,4,3,1,1,1
41479,0,0,4,0,0,0,0,2,2,0,0,1,3,3,0,0,4,3,1,6,0
41480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41481,0,0,0,0,1,3,1,0,0,0,3,2,3,0,2,1,0,0,1,5,0
41482,0,0,0,0,2,2,2,0,0,0,3,2,4,0,3,2,0,0,2,9,0
41483,0,0,0,0,2,2,1,0,0,0,3,2,1,0,1,3,0,0,1,6,1
41484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41485,3,2,5,5,0,0,0,1,3,1,3,0,0,0,0,0,1,0,0,4,0
41486,1,1,1,5,0,0,0,2,1,2,3,0,0,0,0,0,1,0,0,8,0
41487,1,1,1,5,0,0,0,2,1,2,1,0,0,0,0,0,4,0,0,8,1
41488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41489,2,2,3,0,2,0,0,0,4,0,0,0,2,0,2,3,2,0,0,8,0
41490,3,1,1,0,1,0,0,0,4,0,0,0,3,0,2,2,3,0,0,9,0
41491,1,1,2,0,2,0,0,0,4,0,0,0,1,0,1,4,1,0,0,1,1
41492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41493,0,0,0,1,0,2,2,1,0,2,0,2,0,3,0,0,0,1,2,11,0
41494,0,0,0,6,0,2,3,1,0,2,0,2,0,3,0,0,0,3,1,12,0
41495,0,0,0,1,0,3,2,2,0,1,0,1,0,2,0,0,0,1,2,1,1
41496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41497,0,0,4,0,0,2,0,0,4,0,2,2,0,1,0,2,0,1,2,9,0
41498,0,0,4,0,0,2,0,0,1,0,2,1,0,1,0,3,0,1,2,11,0
41499,0,0,1,0,0,1,0,0,4,0,3,1,0,1,0,3,0,2,2,1,1
41500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41501,3,2,0,4,2,3,1,0,0,2,0,0,0,0,0,0,1,3,0,10,0
41502,3,1,0,4,1,2,1,0,0,2,0,0,0,0,0,0,4,3,0,8,0
41503,2,1,0,6,2,3,3,0,0,1,0,0,0,0,0,0,2,1,0,4,1
41504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41505,0,0,5,0,2,0,3,1,3,1,0,0,3,1,1,0,0,0,0,6,1
41506,0,0,2,0,1,0,3,2,3,1,0,0,3,1,2,0,0,0,0,11,0
41507,0,0,3,0,2,0,2,2,3,2,0,0,4,1,1,0,0,0,0,8,0
41508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41509,1,0,0,4,0,0,0,1,0,0,2,2,2,0,0,1,1,2,0,3,0
41510,2,0,0,1,0,0,0,2,0,0,3,2,1,0,0,1,3,3,0,1,1
41511,1,0,0,5,0,0,0,2,0,0,1,1,3,0,0,3,3,3,0,11,0
41512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41513,3,1,0,0,0,0,3,0,3,0,0,0,3,0,3,2,4,0,1,7,0
41514,2,1,0,0,0,0,1,0,3,0,0,0,2,0,2,4,3,0,1,12,0
41515,2,2,0,0,0,0,2,0,1,0,0,0,1,0,2,2,2,0,2,3,1
41516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41517,0,1,4,1,2,2,0,0,0,0,3,1,0,0,0,0,0,3,2,11,0
41518,0,1,5,2,1,2,0,0,0,0,1,1,0,0,0,0,0,3,2,4,1
41519,0,2,1,5,2,1,0,0,0,0,1,2,0,0,0,0,0,2,1,8,0
41520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41521,2,2,3,0,0,0,0,2,3,1,1,0,0,2,0,0,1,0,0,7,0
41522,3,1,1,0,0,0,0,2,4,1,3,0,0,3,0,0,3,0,0,1,1
41523,2,1,4,0,0,0,0,2,2,2,3,0,0,2,0,0,4,0,0,12,0
41524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41525,0,0,0,0,2,0,3,2,0,0,0,1,0,2,1,3,0,3,2,6,0
41526,0,0,0,0,1,0,1,1,0,0,0,1,0,3,1,1,0,3,2,4,0
41527,0,0,0,0,2,0,2,1,0,0,0,1,0,1,3,2,0,2,2,3,1
41528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41529,0,1,0,2,0,3,0,0,0,2,0,0,3,1,1,4,0,2,0,12,0
41530,0,2,0,6,0,2,0,0,0,1,0,0,2,1,3,4,0,2,0,6,0
41531,0,2,0,2,0,1,0,0,0,2,0,0,1,2,1,3,0,1,0,11,0
41532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41533,0,0,3,4,1,0,2,0,0,2,0,1,3,0,0,0,4,0,1,11,0
41534,0,0,2,3,2,0,3,0,0,2,0,1,1,0,0,0,4,0,1,7,0
41535,0,0,5,3,1,0,3,0,0,2,0,1,2,0,0,0,3,0,1,7,0
41536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41537,2,0,0,6,2,1,0,2,1,0,2,0,0,0,2,3,0,0,0,9,0
41538,2,0,0,1,2,3,0,1,4,0,2,0,0,0,3,2,0,0,0,10,0
41539,1,0,0,6,1,3,0,2,3,0,3,0,0,0,2,3,0,0,0,4,1
41540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41541,0,2,0,0,0,1,2,0,1,0,3,2,3,2,0,0,1,0,0,8,0
41542,0,2,0,0,0,3,1,0,4,0,3,1,3,3,0,0,2,0,0,7,0
41543,0,2,0,0,0,1,1,0,1,0,2,2,4,3,0,0,2,0,0,1,1
41544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41545,3,0,2,0,0,2,3,2,0,1,0,0,0,3,0,0,0,1,1,10,0
41546,1,0,2,0,0,3,2,2,0,1,0,0,0,3,0,0,0,2,2,9,0
41547,3,0,1,0,0,3,3,1,0,2,0,0,0,3,0,0,0,3,1,9,0
41548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41549,0,1,0,1,0,0,0,1,4,1,2,0,0,0,2,0,0,2,2,5,0
41550,0,2,0,4,0,0,0,1,2,2,3,0,0,0,2,0,0,2,2,1,1
41551,0,2,0,1,0,0,0,2,3,2,2,0,0,0,1,0,0,2,1,11,0
41552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41553,2,2,1,0,1,0,0,0,0,0,0,1,1,0,0,4,1,2,0,2,1
41554,1,2,2,0,1,0,0,0,0,0,0,2,1,0,0,1,2,1,0,2,0
41555,1,1,3,0,1,0,0,0,0,0,0,2,1,0,0,4,2,1,0,6,0
41556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41557,0,0,5,0,0,3,2,0,0,2,3,2,0,0,1,2,4,0,0,5,0
41558,0,0,3,0,0,3,1,0,0,2,2,1,0,0,3,3,2,0,0,3,1
41559,0,0,5,0,0,1,2,0,0,1,1,1,0,0,1,4,2,0,0,10,0
41560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41561,2,0,0,2,1,0,0,1,4,0,0,0,4,1,0,4,0,0,1,10,0
41562,3,0,0,3,2,0,0,2,1,0,0,0,2,1,0,3,0,0,2,7,1
41563,2,0,0,4,2,0,0,1,4,0,0,0,2,3,0,2,0,0,1,12,0
41564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41565,3,2,0,0,2,2,3,1,0,0,0,2,0,1,2,0,0,0,0,10,0
41566,2,1,0,0,1,3,2,2,0,0,0,1,0,2,1,0,0,0,0,10,0
41567,3,1,0,0,1,3,1,2,0,0,0,2,0,1,2,0,0,0,0,9,0
41568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41569,0,0,1,3,0,0,0,0,1,2,3,0,2,0,0,0,3,2,1,5,1
41570,0,0,5,6,0,0,0,0,1,1,1,0,2,0,0,0,4,2,1,11,0
41571,0,0,5,2,0,0,0,0,4,1,2,0,2,0,0,0,3,2,2,6,0
41572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41573,0,2,2,6,0,2,0,1,0,0,0,0,0,3,0,2,1,0,1,6,0
41574,0,1,1,5,0,3,0,1,0,0,0,0,0,1,0,1,2,0,2,8,1
41575,0,2,4,6,0,3,0,2,0,0,0,0,0,2,0,2,4,0,1,10,0
41576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41577,2,0,0,0,1,0,3,0,4,1,3,2,2,0,0,0,0,2,0,5,0
41578,1,0,0,0,1,0,2,0,3,2,2,2,3,0,0,0,0,2,0,1,1
41579,2,0,0,0,2,0,1,0,4,1,3,2,3,0,0,0,0,3,0,10,0
41580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41581,3,0,5,6,0,0,0,0,3,0,0,2,0,1,2,0,3,2,0,6,0
41582,3,0,5,4,0,0,0,0,4,0,0,1,0,2,3,0,2,3,0,1,1
41583,2,0,4,1,0,0,0,0,1,0,0,2,0,1,2,0,1,1,0,10,0
41584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41585,0,2,0,0,0,0,3,2,0,2,1,0,4,0,2,2,0,0,2,12,0
41586,0,2,0,0,0,0,3,2,0,2,2,0,2,0,1,2,0,0,2,6,0
41587,0,2,0,0,0,0,2,2,0,2,3,0,2,0,1,2,0,0,1,5,1
41588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41589,0,2,1,0,1,1,0,1,1,0,0,0,4,0,2,0,0,3,0,3,1
41590,0,2,2,0,1,1,0,1,4,0,0,0,3,0,3,0,0,1,0,7,0
41591,0,1,5,0,1,2,0,1,3,0,0,0,4,0,3,0,0,2,0,8,0
41592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41593,0,0,0,0,1,2,0,0,0,1,3,2,0,1,0,4,3,0,1,4,0
41594,0,0,0,0,2,2,0,0,0,2,1,2,0,2,0,3,3,0,1,8,0
41595,0,0,0,0,2,2,0,0,0,2,2,2,0,3,0,4,1,0,1,4,0
41596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41597,2,1,0,3,0,1,1,0,1,0,1,2,0,0,0,0,0,0,1,9,0
41598,3,1,0,1,0,3,3,0,2,0,3,2,0,0,0,0,0,0,2,12,0
41599,2,1,0,6,0,1,3,0,1,0,1,1,0,0,0,0,0,0,2,7,1
41600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41601,0,0,0,1,1,0,0,2,0,2,0,2,3,1,1,0,3,0,0,3,0
41602,0,0,0,5,2,0,0,1,0,1,0,2,4,2,2,0,3,0,0,3,0
41603,0,0,0,1,2,0,0,2,0,1,0,1,1,1,3,0,4,0,0,1,1
41604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41605,2,0,2,0,0,0,2,0,0,0,2,0,0,2,1,3,0,2,2,11,0
41606,1,0,3,0,0,0,2,0,0,0,2,0,0,3,1,1,0,1,1,12,0
41607,2,0,4,0,0,0,1,0,0,0,3,0,0,3,3,1,0,1,1,9,0
41608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41609,2,0,3,1,0,2,1,1,0,1,0,0,4,0,0,3,0,0,0,6,0
41610,1,0,5,4,0,2,1,1,0,1,0,0,3,0,0,1,0,0,0,9,0
41611,3,0,5,5,0,3,1,2,0,1,0,0,2,0,0,4,0,0,0,5,1
41612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41613,0,1,0,4,2,0,1,0,3,0,0,0,0,1,0,1,3,3,0,3,0
41614,0,1,0,1,2,0,3,0,3,0,0,0,0,3,0,1,3,1,0,1,1
41615,0,2,0,6,1,0,1,0,2,0,0,0,0,1,0,4,3,1,0,6,0
41616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41617,2,1,1,0,2,0,0,2,0,0,3,0,0,0,3,0,2,2,0,11,0
41618,3,2,1,0,1,0,0,1,0,0,3,0,0,0,2,0,1,3,0,12,0
41619,1,1,2,0,2,0,0,1,0,0,2,0,0,0,2,0,1,3,0,7,0
41620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41621,0,0,1,0,0,3,0,0,2,2,0,1,3,0,2,1,0,0,1,1,1
41622,0,0,5,0,0,3,0,0,3,1,0,1,1,0,3,4,0,0,2,5,0
41623,0,0,3,0,0,2,0,0,1,2,0,1,2,0,3,2,0,0,1,12,0
41624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41625,0,0,0,0,1,2,0,2,0,0,2,0,4,3,0,0,3,2,2,3,1
41626,0,0,0,0,2,1,0,2,0,0,1,0,1,2,0,0,1,3,2,8,0
41627,0,0,0,0,2,1,0,1,0,0,3,0,3,3,0,0,4,3,2,4,0
41628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41629,2,2,0,1,0,0,3,1,3,1,0,1,0,0,0,0,0,3,0,11,0
41630,3,1,0,1,0,0,1,1,1,2,0,2,0,0,0,0,0,1,0,3,1
41631,1,2,0,4,0,0,1,1,3,1,0,1,0,0,0,0,0,3,0,10,0
41632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41633,2,1,0,5,0,2,0,0,0,2,2,0,1,3,1,0,0,0,0,1,1
41634,1,2,0,5,0,1,0,0,0,2,1,0,1,1,1,0,0,0,0,3,0
41635,3,2,0,2,0,2,0,0,0,1,1,0,4,1,1,0,0,0,0,1,0
41636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41637,0,0,4,0,1,0,2,1,2,0,0,2,0,0,0,2,3,0,2,5,0
41638,0,0,4,0,2,0,2,1,2,0,0,1,0,0,0,2,4,0,1,2,1
41639,0,0,1,0,2,0,3,2,2,0,0,2,0,0,0,4,3,0,2,2,0
41640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41641,3,2,0,0,2,0,0,0,0,0,0,1,3,1,0,4,0,1,2,6,0
41642,3,2,0,0,2,0,0,0,0,0,0,1,3,1,0,4,0,2,1,2,1
41643,3,2,0,0,1,0,0,0,0,0,0,1,3,3,0,4,0,2,1,9,0
41644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41645,0,0,4,1,1,1,3,0,4,1,1,0,0,0,0,0,1,0,0,11,0
41646,0,0,2,2,2,1,2,0,2,2,1,0,0,0,0,0,2,0,0,5,1
41647,0,0,1,5,1,2,3,0,3,1,2,0,0,0,0,0,3,0,0,2,0
41648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41649,0,2,2,0,0,2,1,1,2,1,0,0,0,0,0,1,1,0,0,2,0
41650,0,2,1,0,0,2,2,1,1,2,0,0,0,0,0,4,3,0,0,1,1
41651,0,1,5,0,0,1,3,1,4,1,0,0,0,0,0,1,2,0,0,5,0
41652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41653,0,0,0,1,1,0,0,0,0,0,1,2,4,2,1,0,0,2,1,2,0
41654,0,0,0,1,2,0,0,0,0,0,2,2,2,3,2,0,0,1,2,2,0
41655,0,0,0,4,2,0,0,0,0,0,2,2,3,2,3,0,0,1,1,7,0
41656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41657,3,0,0,2,1,0,0,0,1,1,0,0,0,1,0,4,2,0,1,5,0
41658,3,0,0,6,1,0,0,0,1,1,0,0,0,3,0,4,2,0,2,8,0
41659,1,0,0,3,2,0,0,0,2,2,0,0,0,3,0,1,1,0,1,10,0
41660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41661,2,1,0,0,0,1,2,2,0,0,2,2,1,0,0,0,0,2,0,1,1
41662,1,1,0,0,0,2,1,1,0,0,2,1,4,0,0,0,0,3,0,5,0
41663,1,1,0,0,0,1,1,2,0,0,3,1,1,0,0,0,0,1,0,6,0
41664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41665,0,2,3,0,0,0,2,0,0,2,0,1,0,0,2,4,0,1,2,4,0
41666,0,1,2,0,0,0,2,0,0,2,0,1,0,0,2,3,0,2,1,6,0
41667,0,1,3,0,0,0,3,0,0,2,0,2,0,0,3,4,0,2,1,7,0
41668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41669,0,0,1,4,1,3,0,2,3,0,2,0,0,0,3,0,2,0,0,5,0
41670,0,0,3,2,1,1,0,2,3,0,1,0,0,0,1,0,3,0,0,5,0
41671,0,0,2,4,1,3,0,1,4,0,3,0,0,0,1,0,2,0,0,8,0
41672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41673,2,2,0,5,1,0,0,2,0,2,0,2,2,2,0,0,0,0,0,7,0
41674,2,1,0,3,1,0,0,1,0,1,0,2,2,3,0,0,0,0,0,8,0
41675,2,2,0,6,2,0,0,2,0,1,0,1,2,2,0,0,0,0,0,3,0
41676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41677,3,0,2,0,0,0,3,0,2,0,2,0,1,2,1,0,0,3,0,2,1
41678,2,0,5,0,0,0,2,0,2,0,2,0,2,3,3,0,0,2,0,5,0
41679,2,0,2,0,0,0,1,0,2,0,2,0,1,1,2,0,0,3,0,6,0
41680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41681,2,0,0,0,0,3,0,0,0,2,3,0,3,0,3,4,3,0,2,4,0
41682,2,0,0,0,0,1,0,0,0,1,3,0,3,0,1,1,3,0,1,9,0
41683,3,0,0,0,0,3,0,0,0,1,2,0,1,0,2,3,3,0,1,2,1
41684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41685,0,2,5,4,0,2,2,0,0,0,0,1,0,1,0,0,1,0,1,6,0
41686,0,2,3,4,0,2,3,0,0,0,0,2,0,3,0,0,4,0,1,12,0
41687,0,2,1,3,0,3,3,0,0,0,0,1,0,1,0,0,3,0,1,7,0
41688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41689,0,0,3,0,1,0,0,1,4,0,0,1,2,0,0,2,2,3,0,10,0
41690,0,0,4,0,2,0,0,2,4,0,0,2,4,0,0,3,1,1,0,3,0
41691,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,3,4,1,0,11,0
41692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41693,1,2,0,0,1,0,3,2,0,1,1,0,0,0,3,0,0,0,2,11,0
41694,1,1,0,0,2,0,1,1,0,2,2,0,0,0,3,0,0,0,1,3,0
41695,3,1,0,0,1,0,2,1,0,2,3,0,0,0,3,0,0,0,1,4,0
41696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41697,0,2,0,1,0,1,0,0,1,0,0,2,0,2,1,4,0,2,0,1,1
41698,0,2,0,5,0,2,0,0,4,0,0,1,0,3,1,3,0,1,0,2,0
41699,0,2,0,5,0,3,0,0,2,0,0,1,0,2,3,2,0,2,0,5,0
41700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41701,2,0,3,5,0,0,3,0,0,2,3,0,0,0,0,2,1,2,0,1,1
41702,3,0,1,3,0,0,2,0,0,1,1,0,0,0,0,1,3,3,0,6,0
41703,2,0,4,5,0,0,2,0,0,2,1,0,0,0,0,1,1,1,0,4,0
41704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41705,2,0,0,0,1,2,0,1,4,0,0,0,4,1,0,0,1,0,1,3,0
41706,1,0,0,0,1,2,0,2,2,0,0,0,4,1,0,0,3,0,1,9,0
41707,3,0,0,0,1,3,0,2,4,0,0,0,3,1,0,0,2,0,1,4,0
41708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41709,0,1,2,0,0,0,0,2,1,1,0,0,4,3,0,0,0,3,1,4,0
41710,0,2,2,0,0,0,0,1,4,2,0,0,2,3,0,0,0,2,2,8,0
41711,0,2,3,0,0,0,0,1,2,2,0,0,3,2,0,0,0,2,1,12,0
41712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41713,0,0,0,6,2,2,3,0,2,0,3,2,0,0,2,4,0,0,0,2,0
41714,0,0,0,6,2,3,1,0,2,0,3,1,0,0,1,2,0,0,0,12,1
41715,0,0,0,2,1,1,3,0,2,0,3,1,0,0,1,4,0,0,0,11,0
41716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41717,0,1,0,3,0,0,3,2,0,0,0,0,3,0,2,3,4,0,1,7,1
41718,0,1,0,1,0,0,2,1,0,0,0,0,1,0,1,3,1,0,1,1,0
41719,0,2,0,5,0,0,1,1,0,0,0,0,1,0,3,2,1,0,2,7,0
41720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41721,1,0,3,0,1,1,3,0,0,2,0,1,0,3,0,0,0,2,0,8,0
41722,3,0,5,0,2,1,3,0,0,2,0,1,0,1,0,0,0,3,0,10,0
41723,2,0,4,0,2,1,1,0,0,1,0,2,0,3,0,0,0,1,0,5,0
41724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41725,0,0,3,4,2,3,0,2,0,0,2,0,0,3,0,3,0,0,2,11,0
41726,0,0,5,3,2,3,0,2,0,0,3,0,0,1,0,3,0,0,1,4,0
41727,0,0,1,6,2,3,0,1,0,0,3,0,0,3,0,1,0,0,2,3,1
41728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41729,0,1,0,0,0,0,0,0,3,2,3,2,1,0,3,0,4,2,0,2,0
41730,0,1,0,0,0,0,0,0,2,1,3,2,2,0,1,0,4,2,0,10,0
41731,0,2,0,0,0,0,0,0,3,2,3,2,3,0,1,0,4,1,0,2,1
